id,run,model,format,knob,level,replicate,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,normalized,score,strict,vague,label_source
hao_cASDC_ribo_filter_off_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,off,0,openrouter,ASDC,plasmacytoid dendritic cell,0.98,"```json
{""cell_type"": ""plasmacytoid dendritic cell"", ""confidence"": 0.98}
```",stop,91,437,410.0,0.001707,,,,pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_off_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,off,0,openrouter,ASDC,Plasmacytoid dendritic cell (pDC),0.98,"{""cell_type"":""Plasmacytoid dendritic cell (pDC)"",""confidence"":0.98}",stop,94,79,50.0,0.001136,,,,pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_off_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,off,0,none,ASDC,pDC,,Plasmacytoid dendritic cells,,0,0,0.0,0.0,2.0,1.0,"[""pDC""]",pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_on_r0_ensembl,0,cellmarker-lookup,ensembl,ribo_filter,on,0,none,ASDC,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,4.0,1.0,"[""Dendritic cell (subtype unclear)""]",Dendritic cell (subtype unclear),0.5,0.0,1.0,rule
hao_cASDC_ribo_filter_on_r0_ensembl,0,claude-sonnet-5,ensembl,ribo_filter,on,0,anthropic,ASDC,Dendritic cell (myeloid/conventional DC),0.6,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.6}
```",end_turn,170,514,,0.00548,,,,Dendritic cell (subtype unclear),0.5,0.0,1.0,judge
hao_cASDC_ribo_filter_on_r0_ensembl,0,gemini-3.8-flash,ensembl,ribo_filter,on,0,openrouter,ASDC,monocyte,0.95,"```json
{
  ""cell_type"": ""monocyte"",
  ""confidence"": 0.95
}
```",stop,185,2089,2060.0,0.0079725,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cASDC_ribo_filter_on_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,on,0,openrouter,ASDC,monocyte,0.78,"{""cell_type"":""monocyte"",""confidence"":0.78}",stop,122,956,937.0,0.011716,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cASDC_ribo_filter_on_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,on,0,none,ASDC,pDC,,Plasmacytoid dendritic cells,,0,0,0.0,0.0,2.0,1.0,"[""pDC""]",pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_on_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,on,0,none,ASDC,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,4.0,1.0,"[""Dendritic cell (subtype unclear)""]",Dendritic cell (subtype unclear),0.5,0.0,1.0,rule
hao_cASDC_ribo_filter_on_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,on,0,anthropic,ASDC,Plasmacytoid dendritic cell (pDC),0.9,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.9}",end_turn,136,40,,0.000672,,,,pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_on_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,on,0,openrouter,ASDC,plasmacytoid dendritic cell,0.98,"```json
{
  ""cell_type"": ""plasmacytoid dendritic cell"",
  ""confidence"": 0.98
}
```",stop,91,249,216.0,0.001002,,,,pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_on_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,on,0,openrouter,ASDC,Plasmacytoid dendritic cell (pDC),0.99,"{""cell_type"":""Plasmacytoid dendritic cell (pDC)"",""confidence"":0.99}",stop,94,81,52.0,0.00116,,,,pDC,0.5,0.0,0.0,rule
hao_cASDC_ribo_filter_on_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,on,0,none,ASDC,pDC,,Plasmacytoid dendritic cells,,0,0,0.0,0.0,2.0,1.0,"[""pDC""]",pDC,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_10_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,10,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,9.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,10,0,anthropic,B intermediate,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",end_turn,170,270,,0.00304,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,10,0,openrouter,B intermediate,B cell,0.99,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.99
}
```",stop,185,410,381.0,0.00167625,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,10,0,openrouter,B intermediate,B cell,0.97,"{""cell_type"":""B cell"",""confidence"":0.97}",stop,122,296,277.0,0.003796,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,10,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,8.0,1.0,"[""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_10_r0_symbol,0,cellmarker-lookup,symbol,n_genes,10,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,9.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_symbol,0,claude-sonnet-5,symbol,n_genes,10,0,anthropic,B intermediate,B cells,0.95,"{""cell_type"": ""B cells"", ""confidence"": 0.95}",end_turn,143,24,,0.000526,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,10,0,openrouter,B intermediate,B cell,0.99,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.99
}
```",stop,91,440,411.0,0.00171825,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_10_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,10,0,openrouter,B intermediate,Naive B cell,0.98,"{""cell_type"":""Naive B cell"",""confidence"":0.98}",stop,96,19,0.0,0.00042,,,,B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_10_r0_symbol,0,panglaodb-lookup,symbol,n_genes,10,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,8.0,1.0,"[""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_1_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,1,0,none,B intermediate,B cell (subtype unclear),,Atypical memory B cell,,0,0,0.0,0.0,1.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,1,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,89,52,,0.000698,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,1,0,openrouter,B intermediate,B cell,0.98,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.98
}
```",stop,59,428,399.0,0.00164925,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,1,0,openrouter,B intermediate,B cell,0.95,"{""cell_type"":""B cell"",""confidence"":0.95}",stop,59,130,111.0,0.001678,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,1,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,1.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_1_r0_symbol,0,cellmarker-lookup,symbol,n_genes,1,0,none,B intermediate,B cell (subtype unclear),,Atypical memory B cell,,0,0,0.0,0.0,1.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_symbol,0,claude-sonnet-5,symbol,n_genes,1,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,86,24,,0.000412,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,1,0,openrouter,B intermediate,B cell,0.99,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.99}
```",stop,50,104,81.0,0.0004275,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,1,0,openrouter,B intermediate,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,57,39,20.0,0.000582,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_1_r0_symbol,0,panglaodb-lookup,symbol,n_genes,1,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,1.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_3_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,3,0,none,B intermediate,B naive,,Naive B cell,,0,0,0.0,0.0,3.0,2.0,"[""B cell (subtype unclear)"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_3_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,3,0,anthropic,B intermediate,B cell,0.95,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.95}
```",end_turn,107,110,,0.001314,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_3_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,3,0,openrouter,B intermediate,B cell,0.99,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.99
}
```",stop,87,923,894.0,0.0035265,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_3_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,3,0,openrouter,B intermediate,B cell,0.95,"{""cell_type"":""B cell"",""confidence"":0.95}",stop,73,129,110.0,0.001694,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_3_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,3,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,2.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_3_r0_symbol,0,cellmarker-lookup,symbol,n_genes,3,0,none,B intermediate,B naive,,Naive B cell,,0,0,0.0,0.0,3.0,2.0,"[""B cell (subtype unclear)"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_3_r0_symbol,0,claude-sonnet-5,symbol,n_genes,3,0,anthropic,B intermediate,B cells,0.95,"{""cell_type"": ""B cells"", ""confidence"": 0.95}",end_turn,98,24,,0.000436,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_3_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,3,0,openrouter,B intermediate,B cell,0.99,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.99}
```",stop,57,243,220.0,0.000954,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_3_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,3,0,openrouter,B intermediate,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,65,58,39.0,0.000826,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_3_r0_symbol,0,panglaodb-lookup,symbol,n_genes,3,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,2.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_5_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,5,0,none,B intermediate,B naive,,Naive B cell,,0,0,0.0,0.0,4.0,2.0,"[""B cell (subtype unclear)"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_5_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,5,0,anthropic,B intermediate,B cells,0.97,"{""cell_type"": ""B cells"", ""confidence"": 0.97}",end_turn,125,159,,0.00184,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_5_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,5,0,openrouter,B intermediate,B cell,0.99,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.99
}
```",stop,115,563,534.0,0.0021975,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_5_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,5,0,openrouter,B intermediate,B cell,0.96,"{""cell_type"":""B cell"",""confidence"":0.96}",stop,87,142,123.0,0.001878,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_5_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,5,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,4.0,2.0,"[""B memory"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_5_r0_symbol,0,cellmarker-lookup,symbol,n_genes,5,0,none,B intermediate,B naive,,Naive B cell,,0,0,0.0,0.0,4.0,2.0,"[""B cell (subtype unclear)"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_n_genes_5_r0_symbol,0,claude-sonnet-5,symbol,n_genes,5,0,anthropic,B intermediate,B cells,0.95,"{""cell_type"": ""B cells"", ""confidence"": 0.95}",end_turn,107,24,,0.000454,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_5_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,5,0,openrouter,B intermediate,B cell,0.99,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.99
}
```",stop,66,216,187.0,0.0008595,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_5_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,5,0,openrouter,B intermediate,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,72,17,0.0,0.000348,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_n_genes_5_r0_symbol,0,panglaodb-lookup,symbol,n_genes,5,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,4.0,2.0,"[""B memory"", ""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_1-10_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,1-10,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,9.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,1-10,0,anthropic,B intermediate,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",end_turn,170,284,,0.00318,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,1-10,0,openrouter,B intermediate,B cell,0.99,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.99
}
```",stop,185,435,406.0,0.00177,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,1-10,0,openrouter,B intermediate,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,122,263,244.0,0.0034,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,1-10,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,8.0,1.0,"[""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_1-10_r0_symbol,0,cellmarker-lookup,symbol,rank_window,1-10,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,9.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_symbol,0,claude-sonnet-5,symbol,rank_window,1-10,0,anthropic,B intermediate,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",end_turn,143,24,,0.000526,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,1-10,0,openrouter,B intermediate,B cells,0.99,"```json
{
  ""cell_type"": ""B cells"",
  ""confidence"": 0.99
}
```",stop,91,423,394.0,0.0016545,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_1-10_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,1-10,0,openrouter,B intermediate,Naive B cell,0.98,"{""cell_type"":""Naive B cell"",""confidence"":0.98}",stop,96,19,0.0,0.00042,,,,B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_1-10_r0_symbol,0,panglaodb-lookup,symbol,rank_window,1-10,0,none,B intermediate,B naive,,B cells naive,,0,0,0.0,0.0,8.0,1.0,"[""B naive""]",B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_11-20_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,11-20,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,7.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,11-20,0,anthropic,B intermediate,B cell,0.8,"{""cell_type"": ""B cell"", ""confidence"": 0.8}",end_turn,170,455,,0.00489,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,11-20,0,openrouter,B intermediate,B cell,0.95,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.95
}
```",stop,185,1209,1180.0,0.0046725,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,11-20,0,openrouter,B intermediate,B cell,0.9,"{""cell_type"":""B cell"",""confidence"":0.9}",stop,122,263,244.0,0.0034,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,11-20,0,none,B intermediate,Dendritic cell (subtype unclear),,Dendritic cells,,0,0,0.0,0.0,4.0,2.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)""]",Dendritic cell (subtype unclear),0.0,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_symbol,0,cellmarker-lookup,symbol,rank_window,11-20,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,7.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_symbol,0,claude-sonnet-5,symbol,rank_window,11-20,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,151,24,,0.000542,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,11-20,0,openrouter,B intermediate,B cell,0.98,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.98
}
```",stop,100,298,269.0,0.0011925,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,11-20,0,openrouter,B intermediate,B cell,0.93,"{""cell_type"":""B cell"",""confidence"":0.93}",stop,102,128,109.0,0.00174,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_11-20_r0_symbol,0,panglaodb-lookup,symbol,rank_window,11-20,0,none,B intermediate,Dendritic cell (subtype unclear),,Dendritic cells,,0,0,0.0,0.0,4.0,2.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)""]",Dendritic cell (subtype unclear),0.0,0.0,1.0,rule
hao_cB-intermediate_rank_window_21-30_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,21-30,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,5.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_21-30_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,21-30,0,anthropic,B intermediate,"B cells (naive B cells, based on IGHD, PAX5, BLK, POU2F2, HLA-DMB, HLA-DRB5, AFF3 expression)",0.92,"{""cell_type"": ""B cells (naive B cells, based on IGHD, PAX5, BLK, POU2F2, HLA-DMB, HLA-DRB5, AFF3 expression)"", ""confidence"": 0.92}",end_turn,170,578,,0.00612,,,,B naive,0.5,0.0,0.0,judge
hao_cB-intermediate_rank_window_21-30_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,21-30,0,openrouter,B intermediate,plasma cell,0.95,"```json
{""cell_type"": ""plasma cell"", ""confidence"": 0.95}
```",stop,185,2612,2589.0,0.00993375,,,,Plasmablast,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_21-30_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,21-30,0,openrouter,B intermediate,Naive B cell,0.94,"{""cell_type"":""Naive B cell"",""confidence"":0.94}",stop,122,1119,1098.0,0.013672,,,,B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_21-30_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,21-30,0,none,B intermediate,B memory,,B cells memory,,0,0,0.0,0.0,3.0,1.0,"[""B memory""]",B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_21-30_r0_symbol,0,cellmarker-lookup,symbol,rank_window,21-30,0,none,B intermediate,B cell (subtype unclear),,B cell,,0,0,0.0,0.0,5.0,1.0,"[""B cell (subtype unclear)""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_21-30_r0_symbol,0,claude-sonnet-5,symbol,rank_window,21-30,0,anthropic,B intermediate,Naive B cell,0.8,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.8}",end_turn,138,27,,0.000546,,,,B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_21-30_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,21-30,0,openrouter,B intermediate,naive B cell,0.95,"```json
{
  ""cell_type"": ""naive B cell"",
  ""confidence"": 0.95
}
```",stop,87,264,234.0,0.00105525,,,,B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_21-30_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,21-30,0,openrouter,B intermediate,Naive B cell,0.97,"{""cell_type"":""Naive B cell"",""confidence"":0.97}",stop,95,95,74.0,0.00133,,,,B naive,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_21-30_r0_symbol,0,panglaodb-lookup,symbol,rank_window,21-30,0,none,B intermediate,B memory,,B cells memory,,0,0,0.0,0.0,3.0,1.0,"[""B memory""]",B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,31-40,0,none,B intermediate,B memory,,Memory B cell,,0,0,0.0,0.0,5.0,2.0,"[""B cell (subtype unclear)"", ""B memory""]",B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,31-40,0,anthropic,B intermediate,B cells,0.75,"{""cell_type"": ""B cells"", ""confidence"": 0.75}",end_turn,170,580,,0.00614,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_31-40_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,31-40,0,openrouter,B intermediate,plasmacytoid dendritic cell,0.98,"```json
{
  ""cell_type"": ""plasmacytoid dendritic cell"",
  ""confidence"": 0.98
}
```",stop,185,1519,1486.0,0.005835,,,,pDC,0.0,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,31-40,0,openrouter,B intermediate,B cell,0.86,"{""cell_type"":""B cell"",""confidence"":0.86}",stop,122,750,731.0,0.009244,,,,B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_31-40_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,31-40,0,none,B intermediate,B cell (subtype unclear),,B cells,,0,0,0.0,0.0,3.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B cell (subtype unclear),0.5,0.0,1.0,rule
hao_cB-intermediate_rank_window_31-40_r0_symbol,0,cellmarker-lookup,symbol,rank_window,31-40,0,none,B intermediate,B memory,,Memory B cell,,0,0,0.0,0.0,5.0,2.0,"[""B cell (subtype unclear)"", ""B memory""]",B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_symbol,0,claude-sonnet-5,symbol,rank_window,31-40,0,anthropic,B intermediate,Memory B cells,0.8,"{""cell_type"": ""Memory B cells"", ""confidence"": 0.8}",end_turn,143,97,,0.001256,,,,B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,31-40,0,openrouter,B intermediate,Memory B cell,0.95,"```json
{
  ""cell_type"": ""Memory B cell"",
  ""confidence"": 0.95
}
```",stop,96,703,673.0,0.00270825,,,,B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,31-40,0,openrouter,B intermediate,Memory B cell,0.91,"{""cell_type"":""Memory B cell"",""confidence"":0.91}",stop,99,126,106.0,0.00171,,,,B memory,0.5,0.0,0.0,rule
hao_cB-intermediate_rank_window_31-40_r0_symbol,0,panglaodb-lookup,symbol,rank_window,31-40,0,none,B intermediate,B cell (subtype unclear),,B cells,,0,0,0.0,0.0,3.0,3.0,"[""B cell (subtype unclear)"", ""B memory"", ""B naive""]",B cell (subtype unclear),0.5,0.0,1.0,rule
