id,format,knob,level,replicate,run,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd
hao_cB-naive_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,B naive,B cell (naive B lymphocyte),0.85,"{""cell_type"": ""B cell (naive B lymphocyte)"", ""confidence"": 0.85}",end_turn,144,35,,0.000638
hao_cB-naive_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,B naive,Naive B cells,0.9,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.9}",end_turn,170,264,,0.00298
hao_cB-naive_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,B naive,Naive B cell,0.8,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.8}",end_turn,152,27,,0.000574
hao_cB-naive_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,B naive,B cells,0.85,"{""cell_type"": ""B cells"", ""confidence"": 0.85}",end_turn,170,357,,0.00391
hao_cB-naive_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,B naive,B cell,0.85,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",end_turn,142,29,,0.000574
hao_cB-naive_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",end_turn,85,27,,0.00044
hao_cB-naive_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,B naive,B cells,0.92,"{""cell_type"": ""B cells"", ""confidence"": 0.92}",end_turn,170,463,,0.00497
hao_cB-naive_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,B naive,B cells,0.85,"{""cell_type"": ""B cells"", ""confidence"": 0.85}",end_turn,170,275,,0.00309
hao_cB-naive_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,B naive,Naive B cell,0.75,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.75}",end_turn,94,27,,0.000458
hao_cB-naive_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,B naive,Naive B cell,0.75,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.75}",end_turn,89,81,,0.000988
hao_cB-naive_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,B naive,Naive B cells,0.85,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.85}",end_turn,107,143,,0.001644
hao_cB-naive_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",end_turn,105,27,,0.00048
hao_cB-naive_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,132,32,,0.000584
hao_cB-naive_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",end_turn,125,141,,0.00166
hao_cB-naive_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,B naive,Naive B cells,0.92,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.92}",end_turn,170,270,,0.00304
hao_cB-naive_noise_0_r0_symbol,symbol,noise,0,0,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,132,32,,0.000584
hao_cB-naive_noise_2_r0_symbol,symbol,noise,2,0,0,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",end_turn,136,27,,0.000542
hao_cB-naive_noise_0_r0_ensembl,ensembl,noise,0,0,0,B naive,Naive B cells,0.95,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.95}",end_turn,170,239,,0.00273
hao_cB-naive_noise_2_r1_symbol,symbol,noise,2,1,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,134,32,,0.000588
hao_cB-naive_noise_2_r0_ensembl,ensembl,noise,2,0,0,B naive,Naive B cells,0.85,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.85}",end_turn,170,330,,0.00364
hao_cB-naive_noise_2_r2_symbol,symbol,noise,2,2,0,B naive,Naive B cell,0.9,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.9}",end_turn,134,27,,0.000538
hao_cB-naive_noise_2_r1_ensembl,ensembl,noise,2,1,0,B naive,Naive B cells,0.9,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.9}",end_turn,170,298,,0.00332
hao_cB-naive_noise_4_r0_symbol,symbol,noise,4,0,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,145,32,,0.00061
hao_cB-naive_noise_2_r2_ensembl,ensembl,noise,2,2,0,B naive,Naive B cells,0.92,"```json
{""cell_type"": ""Naive B cells"", ""confidence"": 0.92}
```",end_turn,170,340,,0.00374
hao_cB-naive_noise_4_r1_symbol,symbol,noise,4,1,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,140,32,,0.0006
hao_cB-naive_noise_4_r0_ensembl,ensembl,noise,4,0,0,B naive,Naive B cells,0.85,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.85}",end_turn,170,301,,0.00335
hao_cB-naive_noise_4_r2_symbol,symbol,noise,4,2,0,B naive,Naive B cell,0.8,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.8}
```",end_turn,137,32,,0.000594
hao_cB-naive_noise_4_r1_ensembl,ensembl,noise,4,1,0,B naive,Naive B cells,0.85,"```json
{""cell_type"": ""Naive B cells"", ""confidence"": 0.85}
```",end_turn,170,364,,0.00398
hao_cB-naive_noise_6_r0_symbol,symbol,noise,6,0,0,B naive,Naive B cell,0.8,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.8}",end_turn,145,27,,0.00056
hao_cB-naive_noise_4_r2_ensembl,ensembl,noise,4,2,0,B naive,Naive B cells,0.9,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.9}",end_turn,170,250,,0.00284
hao_cB-naive_noise_6_r1_symbol,symbol,noise,6,1,0,B naive,B cell,0.9,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.9}
```",end_turn,137,29,,0.000564
hao_cB-naive_noise_6_r2_symbol,symbol,noise,6,2,0,B naive,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,144,24,,0.000528
hao_cB-naive_noise_6_r0_ensembl,ensembl,noise,6,0,0,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",end_turn,170,354,,0.00388
hao_cB-naive_noise_6_r1_ensembl,ensembl,noise,6,1,0,B naive,B cells,0.85,"{""cell_type"": ""B cells"", ""confidence"": 0.85}",end_turn,170,266,,0.003
hao_cB-naive_noise_6_r2_ensembl,ensembl,noise,6,2,0,B naive,B cells,0.85,"{""cell_type"": ""B cells"", ""confidence"": 0.85}",end_turn,170,280,,0.00314
hao_cB-naive_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,132,32,,0.000584
hao_cB-naive_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,B naive,Naive B cells,0.95,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.95}",end_turn,170,296,,0.0033
hao_cB-naive_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,B naive,Naive B cell,0.85,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",end_turn,132,32,,0.000584
hao_cB-naive_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,B naive,B cells (naive B lymphocytes),0.9,"{""cell_type"": ""B cells (naive B lymphocytes)"", ""confidence"": 0.9}",end_turn,170,177,,0.00211
hao_cCD14-Mono_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,CD14 Mono,CD14+ classical monocyte,0.95,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.95}",end_turn,131,32,,0.000582
hao_cCD14-Mono_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,CD14 Mono,Monocyte (classical CD14+),0.85,"{""cell_type"": ""Monocyte (classical CD14+)"", ""confidence"": 0.85}",end_turn,129,34,,0.000598
hao_cCD14-Mono_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,CD14 Mono,CD14+ classical monocytes,0.95,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.95}",end_turn,170,326,,0.0036
hao_cCD14-Mono_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,CD14 Mono,Monocyte (CD14+ classical monocyte),0.75,"{""cell_type"": ""Monocyte (CD14+ classical monocyte)"", ""confidence"": 0.75}",end_turn,138,39,,0.000666
hao_cCD14-Mono_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,CD14 Mono,Monocytes (classical CD14+),0.9,"{""cell_type"": ""Monocytes (classical CD14+)"", ""confidence"": 0.9}",end_turn,170,352,,0.00386
hao_cCD14-Mono_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,CD14 Mono,Monocyte (CD14+ myeloid),0.7,"```json
{""cell_type"": ""Monocyte (CD14+ myeloid)"", ""confidence"": 0.7}
```",end_turn,132,42,,0.000684
hao_cCD14-Mono_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,CD14 Mono,Monocytes (classical CD14+),0.85,"{""cell_type"": ""Monocytes (classical CD14+)"", ""confidence"": 0.85}",end_turn,170,394,,0.00428
hao_cCD14-Mono_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,CD14 Mono,"Monocyte (classical, CD14+)",0.75,"{""cell_type"": ""Monocyte (classical, CD14+)"", ""confidence"": 0.75}",end_turn,85,35,,0.00052
hao_cCD14-Mono_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,CD14 Mono,Monocyte (myeloid/granulocyte lineage - S100A9 marker),0.6,"{""cell_type"": ""Monocyte (myeloid/granulocyte lineage - S100A9 marker)"", ""confidence"": 0.6}",end_turn,89,80,,0.000978
hao_cCD14-Mono_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,CD14 Mono,Monocyte (CD14+ classical monocyte/macrophage),0.85,"{""cell_type"": ""Monocyte (CD14+ classical monocyte/macrophage)"", ""confidence"": 0.85}",end_turn,170,419,,0.00453
hao_cCD14-Mono_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,CD14 Mono,CD14+ Classical Monocyte,0.9,"```json
{""cell_type"": ""CD14+ Classical Monocyte"", ""confidence"": 0.9}
```",end_turn,95,39,,0.00058
hao_cCD14-Mono_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,CD14 Mono,CD14+ Classical Monocyte,0.9,"```json
{""cell_type"": ""CD14+ Classical Monocyte"", ""confidence"": 0.9}
```",end_turn,105,39,,0.0006
hao_cCD14-Mono_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,CD14 Mono,Classical monocytes (CD14+),0.9,"{""cell_type"": ""Classical monocytes (CD14+)"", ""confidence"": 0.9}",end_turn,107,115,,0.001364
hao_cCD14-Mono_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,CD14 Mono,CD14+ classical monocyte,0.95,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.95}",end_turn,131,32,,0.000582
hao_cCD14-Mono_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,CD14 Mono,CD14+ classical monocytes,0.9,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.9}",end_turn,125,155,,0.0018
hao_cCD14-Mono_noise_0_r0_symbol,symbol,noise,0,0,0,CD14 Mono,CD14+ classical monocyte,0.95,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.95}",end_turn,131,32,,0.000582
hao_cCD14-Mono_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,CD14 Mono,Classical monocytes (CD14+),0.95,"{""cell_type"": ""Classical monocytes (CD14+)"", ""confidence"": 0.95}",end_turn,170,292,,0.00326
hao_cCD14-Mono_noise_2_r0_symbol,symbol,noise,2,0,0,CD14 Mono,CD14+ classical monocyte,0.9,"```json
{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.9}
```",end_turn,133,37,,0.000636
hao_cCD14-Mono_noise_0_r0_ensembl,ensembl,noise,0,0,0,CD14 Mono,CD14+ classical monocytes,0.92,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.92}",end_turn,170,324,,0.00358
hao_cCD14-Mono_noise_2_r1_symbol,symbol,noise,2,1,0,CD14 Mono,CD14+ Monocyte,0.95,"{""cell_type"": ""CD14+ Monocyte"", ""confidence"": 0.95}",end_turn,133,31,,0.000576
hao_cCD14-Mono_noise_2_r2_symbol,symbol,noise,2,2,0,CD14 Mono,CD14+ classical monocyte,0.9,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.9}",end_turn,130,32,,0.00058
hao_cCD14-Mono_noise_2_r0_ensembl,ensembl,noise,2,0,0,CD14 Mono,Classical monocytes (CD14+),0.9,"{""cell_type"": ""Classical monocytes (CD14+)"", ""confidence"": 0.9}",end_turn,170,480,,0.00514
hao_cCD14-Mono_noise_2_r1_ensembl,ensembl,noise,2,1,0,CD14 Mono,CD14+ classical monocytes,0.92,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.92}",end_turn,170,354,,0.00388
hao_cCD14-Mono_noise_4_r0_symbol,symbol,noise,4,0,0,CD14 Mono,Classical monocyte (CD14+),0.85,"```json
{""cell_type"": ""Classical monocyte (CD14+)"", ""confidence"": 0.85}
```",end_turn,141,39,,0.000672
hao_cCD14-Mono_noise_2_r2_ensembl,ensembl,noise,2,2,0,CD14 Mono,Classical CD14+ Monocytes,0.92,"{""cell_type"": ""Classical CD14+ Monocytes"", ""confidence"": 0.92}",end_turn,170,269,,0.00303
hao_cCD14-Mono_noise_4_r1_symbol,symbol,noise,4,1,0,CD14 Mono,CD14+ Classical Monocyte,0.85,"```json
{""cell_type"": ""CD14+ Classical Monocyte"", ""confidence"": 0.85}
```",end_turn,145,39,,0.00068
hao_cCD14-Mono_noise_4_r0_ensembl,ensembl,noise,4,0,0,CD14 Mono,"Monocyte (classical, CD14+) / neutrophil-like myeloid cell, based on S100A8, S100A9, LYZ, CSF3R expression",0.7,"{""cell_type"": ""Monocyte (classical, CD14+) / neutrophil-like myeloid cell, based on S100A8, S100A9, LYZ, CSF3R expression"", ""confidence"": 0.7}",end_turn,170,371,,0.00405
hao_cCD14-Mono_noise_4_r2_symbol,symbol,noise,4,2,0,CD14 Mono,CD14+ classical monocytes,0.92,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.92}",end_turn,131,32,,0.000582
hao_cCD14-Mono_noise_4_r1_ensembl,ensembl,noise,4,1,0,CD14 Mono,Classical (CD14+) Monocytes,0.8,"{""cell_type"": ""Classical (CD14+) Monocytes"", ""confidence"": 0.8}",end_turn,170,278,,0.00312
hao_cCD14-Mono_noise_6_r0_symbol,symbol,noise,6,0,0,CD14 Mono,CD14+ monocyte,0.85,"{""cell_type"": ""CD14+ monocyte"", ""confidence"": 0.85}",end_turn,133,30,,0.000566
hao_cCD14-Mono_noise_4_r2_ensembl,ensembl,noise,4,2,0,CD14 Mono,Classical (CD14+) monocytes,0.85,"{""cell_type"": ""Classical (CD14+) monocytes"", ""confidence"": 0.85}",end_turn,170,266,,0.003
hao_cCD14-Mono_noise_6_r1_symbol,symbol,noise,6,1,0,CD14 Mono,CD14+ Monocyte,0.85,"```json
{""cell_type"": ""CD14+ Monocyte"", ""confidence"": 0.85}
```",end_turn,146,36,,0.000652
hao_cCD14-Mono_noise_6_r0_ensembl,ensembl,noise,6,0,0,CD14 Mono,CD14+ classical monocytes,0.85,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.85}",end_turn,170,301,,0.00335
hao_cCD14-Mono_noise_6_r2_symbol,symbol,noise,6,2,0,CD14 Mono,"Neutrophil/Granulocyte (or immature myeloid cells, e.g., neutrophil precursors/low-density granulocytes)",0.75,"```json
{""cell_type"": ""Neutrophil/Granulocyte (or immature myeloid cells, e.g., neutrophil precursors/low-density granulocytes)"", ""confidence"": 0.75}
```",end_turn,142,72,,0.001004
hao_cCD14-Mono_noise_6_r1_ensembl,ensembl,noise,6,1,0,CD14 Mono,Classical monocytes (CD14+ monocytes),0.75,"{""cell_type"": ""Classical monocytes (CD14+ monocytes)"", ""confidence"": 0.75}",end_turn,170,264,,0.00298
hao_cCD14-Mono_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,CD14 Mono,CD14+ classical monocyte,0.95,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.95}",end_turn,131,32,,0.000582
hao_cCD14-Mono_noise_6_r2_ensembl,ensembl,noise,6,2,0,CD14 Mono,Neutrophils (granulocytes),0.75,"{""cell_type"": ""Neutrophils (granulocytes)"", ""confidence"": 0.75}",end_turn,170,324,,0.00358
hao_cCD14-Mono_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,CD14 Mono,CD14+ classical monocyte,0.95,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.95}",end_turn,131,32,,0.000582
hao_cCD14-Mono_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,CD14 Mono,CD14+ classical monocytes,0.9,"```json
{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.9}
```",end_turn,170,271,,0.00305
hao_cCD16-Mono_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,CD16 Mono,CD16+ (non-classical) monocyte,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}
```",end_turn,133,41,,0.000676
hao_cCD14-Mono_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,CD14 Mono,Classical monocytes (CD14+),0.95,"{""cell_type"": ""Classical monocytes (CD14+)"", ""confidence"": 0.95}",end_turn,170,321,,0.00355
hao_cCD16-Mono_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,CD16 Mono,"Monocyte (myeloid, likely CD14+/CD16+ monocyte)",0.8,"{""cell_type"": ""Monocyte (myeloid, likely CD14+/CD16+ monocyte)"", ""confidence"": 0.8}",end_turn,140,49,,0.00077
hao_cCD16-Mono_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,CD16 Mono,CD16+ non-classical monocytes,0.9,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.9}",end_turn,170,284,,0.00318
hao_cCD16-Mono_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,CD16 Mono,Monocyte/Macrophage (myeloid),0.85,"{""cell_type"": ""Monocyte/Macrophage (myeloid)"", ""confidence"": 0.85}",end_turn,131,38,,0.000642
hao_cCD16-Mono_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,CD16 Mono,Monocyte (CD14+ myeloid),0.85,"{""cell_type"": ""Monocyte (CD14+ myeloid)"", ""confidence"": 0.85}",end_turn,170,278,,0.00312
hao_cCD16-Mono_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,CD16 Mono,Non-classical (CD16+) monocytes,0.7,"{""cell_type"": ""Non-classical (CD16+) monocytes"", ""confidence"": 0.7}",end_turn,134,36,,0.000628
hao_cCD16-Mono_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,CD16 Mono,Monocyte (CD16+/non-classical or intermediate monocyte),0.6,"{""cell_type"": ""Monocyte (CD16+/non-classical or intermediate monocyte)"", ""confidence"": 0.6}",end_turn,84,46,,0.000628
hao_cCD16-Mono_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,CD16 Mono,Monocyte,0.65,"{""cell_type"": ""Monocyte"", ""confidence"": 0.65}",end_turn,89,67,,0.000848
hao_cCD16-Mono_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,CD16 Mono,Monocyte (CD14+ classical monocyte/macrophage lineage),0.85,"```json
{""cell_type"": ""Monocyte (CD14+ classical monocyte/macrophage lineage)"", ""confidence"": 0.85}
```

**Reasoning:** The gene set is dominated by well-established myeloid/monocyte-macrophage markers:
- **CSF1R** – canonical monocyte/macrophage growth factor receptor
- **CD68** – classic pan-macrophage/monocyte marker
- **TYMP** (thymidine phosphorylase) – highly expressed in monocytes
- **ASAH1** – lysosomal enzyme enriched in myeloid cells
- **FTH1** – ferritin heavy chain, abundant in monocytes/macrophages
- **IFITM3** – interferon-induced gene highly expressed in monocytes
- **BRI3** – associated with myeloid lineage expression

Together, these markers point strongly to a monocyte (or monocyte-derived macrophage) population within the PBMC dataset.",end_turn,170,734,,0.00768
hao_cCD16-Mono_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,CD16 Mono,Monocyte (CD14+/CD16+ myeloid cell),0.85,"```json
{""cell_type"": ""Monocyte (CD14+/CD16+ myeloid cell)"", ""confidence"": 0.85}
```",end_turn,95,49,,0.00068
hao_cCD16-Mono_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,CD16 Mono,Non-classical (CD16+) monocytes,0.75,"{""cell_type"": ""Non-classical (CD16+) monocytes"", ""confidence"": 0.75}",end_turn,170,498,,0.00532
hao_cCD16-Mono_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,CD16 Mono,Non-classical (CD16+) monocytes,0.8,"{""cell_type"": ""Non-classical (CD16+) monocytes"", ""confidence"": 0.8}",end_turn,107,145,,0.001664
hao_cCD16-Mono_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,CD16 Mono,"Monocyte (CD14+/CD16+ myeloid, likely non-classical/intermediate monocyte)",0.75,"```json
{""cell_type"": ""Monocyte (CD14+/CD16+ myeloid, likely non-classical/intermediate monocyte)"", ""confidence"": 0.75}
```",end_turn,106,63,,0.000842
hao_cCD16-Mono_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,CD16 Mono,CD16+ non-classical monocyte,0.88,"```json
{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.88}
```",end_turn,133,39,,0.000656
hao_cCD16-Mono_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,CD16 Mono,Monocytes (CD16+/non-classical monocytes),0.85,"{""cell_type"": ""Monocytes (CD16+/non-classical monocytes)"", ""confidence"": 0.85}",end_turn,125,193,,0.00218
hao_cCD16-Mono_noise_0_r0_symbol,symbol,noise,0,0,0,CD16 Mono,CD16+ (non-classical) monocyte,0.9,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.9}",end_turn,133,36,,0.000626
hao_cCD16-Mono_noise_2_r0_symbol,symbol,noise,2,0,0,CD16 Mono,CD16+ (non-classical) monocyte,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}
```",end_turn,138,41,,0.000686
hao_cCD16-Mono_noise_0_r0_ensembl,ensembl,noise,0,0,0,CD16 Mono,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,170,344,,0.00378
hao_cCD16-Mono_noise_2_r1_symbol,symbol,noise,2,1,0,CD16 Mono,Non-classical (CD16+) monocytes,0.85,"{""cell_type"": ""Non-classical (CD16+) monocytes"", ""confidence"": 0.85}",end_turn,138,101,,0.001286
hao_cCD16-Mono_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,CD16 Mono,Monocytes (likely non-classical/CD16+ monocytes),0.85,"```json
{""cell_type"": ""Monocytes (likely non-classical/CD16+ monocytes)"", ""confidence"": 0.85}
```

**Reasoning:** The gene set includes classic myeloid/monocyte markers:
- **AIF1, LST1** – highly expressed in monocytes/macrophages, located in MHC class III region
- **FCGR3A (CD16)** – marker of non-classical/intermediate monocytes
- **MS4A7** – monocyte/macrophage-specific membrane protein
- **FCER1G** – Fc receptor gamma chain, myeloid marker
- **FTL** – ferritin light chain, highly expressed in monocytes
- **COTL1** – actin-binding protein enriched in myeloid cells
- **S100A11** – expressed in monocytes and granulocytes
- **CFD (adipsin)** – secreted by monocytes/macrophages
- **SERPINA1** – acute phase protein expressed by monocytes

The presence of FCGR3A alongside strong monocyte/macrophage markers suggests this is likely a **non-classical (CD16+) monocyte** population, though it could represent monocytes broadly if further subtyping markers (like CD14) aren't in the top list.",end_turn,170,864,,0.00898
hao_cCD16-Mono_noise_2_r0_ensembl,ensembl,noise,2,0,0,CD16 Mono,Non-classical (CD16+) monocytes,0.85,"{""cell_type"": ""Non-classical (CD16+) monocytes"", ""confidence"": 0.85}",end_turn,170,316,,0.0035
