id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_cCD8-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.92,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.92}",ok,4136,379,,0.012062,1,2,5.9
hao_cB-memory_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,B memory,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2992,132,,0.007304,1,2,2.9
hao_cB-memory_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,3687,400,,0.011374,1,2,6.2
hao_cCD8-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD8 Proliferating,Proliferative lymphocyte (cycling T/NK or progenitor cells),0.7,"{""cell_type"": ""Proliferative lymphocyte (cycling T/NK or progenitor cells)"", ""confidence"": 0.7}",ok,2514,235,,0.007378,1,2,4.0
hao_cCD8-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD8 Proliferating,Proliferating T cells (cycling lymphocytes),0.55,"These marker genes (STMN1, HMGB2, DEK, TUBA1B, PCNA, DUT, HMGN2) are classic proliferation/cell-cycle markers, indicating a highly proliferating cell population rather than a specific lineage marker set. In PBMC data, this signature typically corresponds to a cluster of proliferating lymphocytes (commonly proliferating T cells).

```json
{""cell_type"": ""Proliferating T cells (cycling lymphocytes)"", ""confidence"": 0.55}
```",ok,4108,473,,0.012946,1,2,7.5
hao_ccDC2_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,cDC2,Myeloid dendritic cell (conventional/cDC2),0.85,"{""cell_type"": ""Myeloid dendritic cell (conventional/cDC2)"", ""confidence"": 0.85}",ok,3629,185,,0.009108,1,2,3.2
hao_ccDC2_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,cDC2,Conventional (myeloid) dendritic cell,0.85,"{""cell_type"": ""Conventional (myeloid) dendritic cell"", ""confidence"": 0.85}",ok,4363,438,,0.013106,1,2,6.5
hao_cCD4-Naive_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 Naive,T cell (likely naive/double-negative T lymphocyte subset),0.4,"{""cell_type"": ""T cell (likely naive/double-negative T lymphocyte subset)"", ""confidence"": 0.4}",ok,2846,244,,0.008132,1,2,4.2
hao_cCD4-Naive_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 Naive,Naive/resting T lymphocyte (likely double-negative or naive CD8+ T cell),0.45,"{""cell_type"": ""Naive/resting T lymphocyte (likely double-negative or naive CD8+ T cell)"", ""confidence"": 0.45}",ok,5122,525,,0.015494,2,2,7.3
hao_cCD14-Mono_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD14 Mono,CD14+ Classical Monocyte,0.95,"{""cell_type"": ""CD14+ Classical Monocyte"", ""confidence"": 0.95}",ok,3842,146,,0.009144,1,2,3.3
hao_cCD14-Mono_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD14 Mono,CD14+ Classical Monocyte,0.95,"{""cell_type"": ""CD14+ Classical Monocyte"", ""confidence"": 0.95}",ok,4179,383,,0.012188,1,2,6.2
hao_cNK-CD56bright_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,NK_CD56bright,CD56bright Natural Killer (NK) cell,0.75,"{""cell_type"": ""CD56bright Natural Killer (NK) cell"", ""confidence"": 0.75}",ok,2735,344,,0.00891,2,2,5.1
hao_cNK-CD56bright_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,NK_CD56bright,Natural killer (NK) cell,0.92,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.92}",ok,3922,233,,0.010174,1,2,5.1
hao_cgdT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,gdT,Gamma delta T cell,0.85,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.85}",ok,3410,208,,0.0089,1,2,3.6
hao_cgdT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,gdT,Gamma-delta (γδ) T cell,0.8,"{""cell_type"": ""Gamma-delta (γδ) T cell"", ""confidence"": 0.8}",ok,4172,516,,0.013504,1,2,8.3
hao_cASDC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.9,"This gene set is dominated by classic plasmacytoid dendritic cell (pDC) markers: **LILRA4** (a highly specific pDC marker), **PLD4**, **IRF8** (master transcription factor for pDC development), along with **CST3** (cystatin C, broadly expressed in DC lineage) and **SAMHD1** (highly expressed in pDCs). The overall combination strongly points to pDCs rather than conventional DCs or monocytes.

```json
{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.9}
```",ok,2638,406,,0.009336,1,2,5.8
hao_cASDC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,ASDC,Plasmacytoid dendritic cell (pDC),0.92,"Given LILRA4 (a highly specific pDC marker), PLD4, IRF8, SAMHD1, and other genes associated with plasmacytoid dendritic cells, this cluster strongly matches pDCs.

```json
{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.92}
```",ok,4071,327,,0.011412,1,2,9.8
hao_cASDC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.85,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.85}",ok,2611,222,,0.007442,1,2,5.8
hao_cASDC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.9,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.9}",ok,7508,355,,0.018566,2,3,7.7
hao_cASDC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,ASDC,AXL+ SIGLEC6+ dendritic cell (AS DC),0.85,"{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (AS DC)"", ""confidence"": 0.85}",ok,2921,310,,0.008942,1,2,4.9
hao_cASDC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,ASDC,AXL+ SIGLEC6+ dendritic cell (AS DC),0.65,"Based on the gene set — especially **AXL**, **DAB2**, **LGMN**, along with **HLA-DPA1**, **CTSH**, **SOX4**, and **PLP2** — this profile closely matches the rare **AXL+ SIGLEC6+ dendritic cell (AS DC)** population, a distinct DC subset described in PBMC scRNA-seq studies (Villani et al.). The presence of AXL and DAB2 as top hits, together with antigen-presentation (HLA-DPA1) and lysosomal protease genes (LGMN, CTSH) typical of dendritic cells, strongly support this identification over a generic conventional DC or monocyte.

```json
{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (AS DC)"", ""confidence"": 0.65}
```",ok,8438,1084,,0.027716,2,3,14.3
hao_cASDC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,ASDC,AXL+ SIGLEC6+ dendritic cell (ASDC),0.75,"This gene set strongly matches the AXL+ SIGLEC6+ dendritic cell (ASDC) population — a rare, recently described DC subset in blood. Both **OTULINL** and **DPYSL2** are essentially unique markers for this cell type in the CellMarker database (appearing only under ASDC), and **IRF4** is also listed among its top markers. The presence of MHC-II genes (CD74, HLA-DMA, HLA-DPB1) fits its antigen-presenting/dendritic identity, while ITM2C (shared with pDCs) and ALOX5AP further support a dendritic/myeloid-lymphoid transitional phenotype consistent with ASDCs, which share features with both pDCs and cDCs.

```json
{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (ASDC)"", ""confidence"": 0.75}
```",ok,9488,862,,0.027596,3,3,11.6
hao_cASDC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.6,"Based on the gene set — CD74, HLA‑DMA, HLA‑DPB1 (MHC class II antigen presentation machinery), IRF4 (myeloid/plasmacytoid DC transcription factor), ITM2C (top pDC marker), ALOX5AP, JAML, ACTG1, DPYSL2 — this profile is most consistent with a **dendritic cell** population, with the strongest signal pointing specifically toward **plasmacytoid dendritic cells** (ITM2C, IRF4 co-expression with high MHC-II).

```json
{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.6}
```",ok,12798,1054,,0.036136,3,4,14.7
hao_cASDC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,ASDC,AXL+ SIGLEC6+ dendritic cell (ASDC),0.45,"```json
{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (ASDC)"", ""confidence"": 0.45}
```",ok,2385,206,,0.00683,2,2,4.3
hao_cASDC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,ASDC,AXL+ SIGLEC6+ dendritic cell (AS DC),0.5,"{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (AS DC)"", ""confidence"": 0.5}",ok,2374,185,,0.006598,2,2,4.1
hao_cASDC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,ASDC,AXL+ SIGLEC6+ dendritic cell (ASDC/pre-DC),0.55,"{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (ASDC/pre-DC)"", ""confidence"": 0.55}",ok,5375,429,,0.01504,3,3,12.3
hao_cASDC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,ASDC,"AXL+ SIGLEC6+ dendritic cell (ASDC, a rare pre-DC/DC precursor subset in PBMCs)",0.55,"{""cell_type"": ""AXL+ SIGLEC6+ dendritic cell (ASDC, a rare pre-DC/DC precursor subset in PBMCs)"", ""confidence"": 0.55}",ok,7217,537,,0.019804,3,4,12.7
hao_cASDC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.6,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.6}",ok,4970,378,,0.01372,3,3,6.5
hao_cASDC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.65,"Based on this gene set (PPP1R14A, SAMHD1, S100A10, PLD4, CST3) — these are classic markers strongly associated with plasmacytoid dendritic cells (pDCs) and related dendritic cell subsets. PLD4 and CST3 are well-established pDC/DC markers, SAMHD1 is highly expressed in pDCs, and PPP1R14A is a known AXL+SIGLEC6+ DC (AS-DC)/pDC-related marker.

```json
{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.65}
```",ok,5690,556,,0.01694,2,3,32.1
hao_cASDC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,ASDC,Plasmacytoid dendritic cell (pDC),0.92,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.92}",ok,2526,197,,0.007022,1,2,7.2
hao_cASDC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.92,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.92}",ok,7560,414,,0.01926,2,3,32.6
hao_cASDC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.9,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.9}",ok,2565,176,,0.00689,1,2,13.0
hao_cASDC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,ASDC,Plasmacytoid dendritic cell (pDC),0.9,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.9}",ok,4024,202,,0.010068,1,2,27.2
hao_cASDC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,ASDC,Plasmacytoid dendritic cell,0.9,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.9}",ok,2499,180,,0.006798,1,2,12.9
hao_cASDC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,ASDC,Plasmacytoid dendritic cell (pDC),0.9,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.9}",ok,4024,202,,0.010068,1,2,10.7
hao_cB-intermediate_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2812,196,,0.007584,1,2,7.1
hao_cB-intermediate_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,B intermediate,B cell (peripheral blood B lymphocyte),0.97,"{""cell_type"": ""B cell (peripheral blood B lymphocyte)"", ""confidence"": 0.97}",ok,4310,453,,0.01315,1,2,9.7
hao_cB-intermediate_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,B intermediate,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",ok,2952,224,,0.008144,1,2,4.4
hao_cB-intermediate_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,B intermediate,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",ok,5293,695,,0.017536,2,2,12.4
hao_cB-intermediate_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,B intermediate,Memory B cell,0.75,"{""cell_type"": ""Memory B cell"", ""confidence"": 0.75}",ok,2615,218,,0.00741,1,2,3.7
hao_cB-intermediate_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,B intermediate,B cell (memory B cell),0.85,"{""cell_type"": ""B cell (memory B cell)"", ""confidence"": 0.85}",ok,3997,264,,0.010634,1,2,6.2
hao_cB-intermediate_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2220,111,,0.00555,1,2,3.5
hao_cB-intermediate_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2551,197,,0.007072,2,2,5.8
hao_cB-intermediate_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,B intermediate,B cell,0.92,"{""cell_type"": ""B cell"", ""confidence"": 0.92}",ok,2499,153,,0.006528,1,2,3.0
hao_cB-intermediate_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,B intermediate,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",ok,2619,179,,0.007028,1,2,6.3
hao_cB-intermediate_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,B intermediate,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",ok,2786,172,,0.007292,1,2,3.5
hao_cB-intermediate_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,B intermediate,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,3050,232,,0.00842,1,2,4.7
hao_cB-intermediate_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,B intermediate,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",ok,2911,197,,0.007792,1,2,3.4
hao_cB-intermediate_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,B intermediate,B cell,0.97,"This confirms the identification. All genes are canonical B cell markers: MS4A1 (CD20), CD79A, CD79B (B-cell receptor complex), BANK1 (B-cell scaffold protein), TNFRSF13C (BAFF-R), plus IGHM (immunoglobulin heavy chain), CD37, and HLA-DRA/HLA-DQB1 (antigen presentation, highly expressed in B cells).

```json
{""cell_type"": ""B cell"", ""confidence"": 0.97}
```",ok,3419,617,,0.013008,1,2,11.4
hao_cB-intermediate_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,B intermediate,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,3384,157,,0.008338,1,2,3.2
hao_cB-intermediate_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,B intermediate,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,4117,245,,0.010684,1,2,5.7
hao_cB-intermediate_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,B intermediate,B cell (naive/mature peripheral B lymphocyte),0.95,"{""cell_type"": ""B cell (naive/mature peripheral B lymphocyte)"", ""confidence"": 0.95}",ok,2687,178,,0.007154,1,2,4.8
hao_cB-intermediate_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,B intermediate,B cell,0.97,"This gene set (MS4A1/CD20, CD79A, CD79B, BANK1, TNFRSF13C/BAFF-R, IGHM, HLA-DQB1, HLA-DRA, CD37) is a classic, highly specific B lymphocyte signature.

```json
{""cell_type"": ""B cell"", ""confidence"": 0.97}
```",ok,3336,480,,0.011472,1,2,9.3
hao_cB-memory_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,B memory,B cell,0.92,"{""cell_type"": ""B cell"", ""confidence"": 0.92}",ok,2794,181,,0.007398,1,2,4.9
hao_cB-memory_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,B memory,B cell,0.95,"This gene set (MS4A1/CD20, CD79A, CD79B, BANK1, TNFRSF13C/BAFF-R, CD37, CD74, HLA-DRA, HLA-DPB1) is a classic, highly specific B-cell signature.

```json
{""cell_type"": ""B cell"", ""confidence"": 0.95}
```",ok,2950,456,,0.01046,1,2,9.2
hao_cB-memory_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,B memory,B cell (memory B cell),0.85,"This gene signature (LINC00926, BLK, HLA-DQA1/DQB1/DRB1/DPA1, AIM2, LTB) is a classic B cell marker set — LINC00926 and BLK are highly B-cell-specific, and the strong MHC-II signal plus AIM2 further supports a memory/mature B cell phenotype.

```json
{""cell_type"": ""B cell (memory B cell)"", ""confidence"": 0.85}
```",ok,2596,354,,0.008732,1,2,6.1
hao_cB-memory_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,B memory,B cell,0.85,"{""cell_type"": ""B cell"", ""confidence"": 0.85}",ok,3954,185,,0.009758,1,2,6.0
hao_cB-memory_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,B memory,B cell,0.75,"{""cell_type"": ""B cell"", ""confidence"": 0.75}",ok,2585,247,,0.00764,1,2,4.6
hao_cB-memory_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,B memory,B cell,0.75,"{""cell_type"": ""B cell"", ""confidence"": 0.75}",ok,3941,186,,0.009742,1,2,6.0
hao_cB-memory_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,B memory,Memory B cell,0.75,"{""cell_type"": ""Memory B cell"", ""confidence"": 0.75}",ok,2733,294,,0.008406,1,2,5.7
hao_cB-memory_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,B memory,Memory B cell,0.7,"{""cell_type"": ""Memory B cell"", ""confidence"": 0.7}",ok,4945,352,,0.01341,2,2,5.9
hao_cB-memory_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,B memory,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2222,113,,0.005574,1,2,3.4
hao_cB-memory_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,B memory,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2553,199,,0.007096,2,2,5.3
hao_cB-memory_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,2394,135,,0.006138,1,2,3.2
hao_cB-memory_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,3054,236,,0.008468,1,2,6.8
hao_cB-memory_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,B memory,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",ok,2992,132,,0.007304,1,2,3.0
hao_cB-memory_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,4273,438,,0.012926,1,2,8.0
hao_cB-memory_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,B memory,B cell,0.92,"{""cell_type"": ""B cell"", ""confidence"": 0.92}",ok,2933,127,,0.007136,1,2,3.2
hao_cB-memory_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,1021,269,,0.004732,0,1,3.4
hao_cB-naive_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,B naive,Naive B cell,0.9,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.9}",ok,3683,273,,0.010096,1,2,4.2
hao_cB-naive_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,B naive,Naive B cell,0.85,"This gene set (IGHD, IGHM, CD79A, CD79B, MS4A1, CD37, BANK1, CD74, TCL1A, RALGPS2) is a classic B-cell signature, with IGHD/IGHM/TCL1A pointing specifically to a naive (unswitched) B cell phenotype.

```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}
```",ok,4271,591,,0.014452,1,2,13.4
hao_cB-naive_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,B naive,B cell,0.85,"{""cell_type"": ""B cell"", ""confidence"": 0.85}",ok,2735,217,,0.00764,1,2,3.7
hao_cB-naive_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,B naive,B cell,0.85,"{""cell_type"": ""B cell"", ""confidence"": 0.85}",ok,5192,686,,0.017244,2,2,17.1
hao_cB-naive_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",ok,1003,207,,0.004076,0,1,3.2
hao_cB-naive_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,B naive,B cell (naive/memory B lymphocyte),0.9,"{""cell_type"": ""B cell (naive/memory B lymphocyte)"", ""confidence"": 0.9}",ok,4326,500,,0.013652,1,2,15.6
hao_cB-naive_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,B naive,Naive B cell,0.75,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.75}",ok,2788,296,,0.008536,1,2,6.9
hao_cB-naive_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,B naive,Naive B cell,0.75,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.75}",ok,4719,345,,0.012888,2,2,11.0
hao_cB-naive_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,B naive,Naive B cell,0.7,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.7}",ok,2291,122,,0.005802,1,2,10.4
hao_cB-naive_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,B naive,Naive B cell,0.7,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.7}",ok,2592,207,,0.007254,2,2,7.7
hao_cB-naive_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,B naive,Naive B cell,0.75,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.75}",ok,3061,185,,0.007972,2,2,7.1
hao_cB-naive_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,B naive,Naive B cell (IgD+IgM+ B lymphocyte),0.85,"{""cell_type"": ""Naive B cell (IgD+IgM+ B lymphocyte)"", ""confidence"": 0.85}",ok,2572,206,,0.007204,1,2,5.6
